Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
24	12	0	0.535959568	1.22761718e-07	4.38504293e-08	-1.05323047e-07	1.68422098e-07	2.73745144e-07	0	0	0	0	0	3
25	12	0	0.558291216	1.00805183e-07	4.23787446e-08	-1.05323047e-07	1.68422098e-07	2.73745144e-07	0	0	0	0	0	3
26	13	0	0.580622865	1.05954454e-07	5.15647229e-08	-2.39696169e-08	1.68422098e-07	1.92391715e-07	0	0	0	0	0	3
27	13	0	0.602954514	6.19208532e-07	7.95289903e-08	-2.6327085e-10	6.19208532e-07	6.19471803e-07	0	0	0	0	0	3
28	13	0	0.625286162	4.51321156e-07	9.91630958e-08	3.30389966e-09	6.19208532e-07	6.15904633e-07	0	0	0	0	0	3
29	14	0	0.647617811	4.44612742e-07	1.18227723e-07	3.30389966e-09	6.19208532e-07	6.15904633e-07	0	0	0	0	0	3
30	14	0	0.669949459	4.87878369e-07	1.39027795e-07	3.30389966e-09	6.19208532e-07	6.15904633e-07	0	0	0	0	0	3
31	14	0	0.692281108	5.51262323e-07	1.61747565e-07	3.30389966e-09	6.19208532e-07	6.15904633e-07	0	0	0	0	0	3
32	15	0	0.714612757	1.4770002e-06	2.24688329e-07	3.30389966e-09	1.4770002e-06	1.4736963e-06	0	0	0	0	0	3
33	15	0	0.736944405	1.0847624e-06	2.70157062e-07	3.30389966e-09	1.4770002e-06	1.4736963e-06	0	0	0	0	0	3
34	15	0	0.759276054	9.33115512e-07	3.09518465e-07	3.30389966e-09	1.4770002e-06	1.4736963e-06	0	0	0	0	0	3
35	16	0	0.781607703	7.80379967e-07	3.40999269e-07	3.30389966e-09	1.4770002e-06	1.4736963e-06	0	0	0	0	0	3
36	16	0	0.803939351	6.49453626e-07	3.67902059e-07	3.30389966e-09	1.4770002e-06	1.39235807e-06	0	0	0	0	0	3
37	16	0	0.826271	9.64477486e-07	4.08520672e-07	3.30389966e-09	1.4770002e-06	1.30163232e-06	0	0	0	0	0	3
38	17	0	0.848602649	7.10936137e-07	4.36220047e-07	3.30389966e-09	1.4770002e-06	1.21871722e-06	0	0	0	0	0	3
39	17	0	0.870934297	5.26556963e-07	4.58358635e-07	3.30389966e-09	1.4770002e-06	1.14717228e-06	0	0	0	0	0	3
40	17	0	0.893265946	5.98843487e-07	4.82446088e-07	3.30389966e-09	1.4770002e-06	1.0854776e-06	0	0	0	0	0	3
41	18	0	0.915597595	4.32750821e-07	4.97824522e-07	3.30389966e-09	1.4770002e-06	1.03272076e-06	0	0	0	0	0	3
42	18	0	0.937929243	1.58702812e-08	4.9305904e-07	3.30389966e-09	1.4770002e-06	9.79130982e-07	0	0	0	0	0	3
43	18	0	0.960260892	5.66884796e-07	5.17562557e-07	1.58702812e-08	1.4770002e-06	9.33021606e-07	0	0	0	0	0	3
44	18	0	0.982592541	9.5624529e-07	5.56824838e-07	1.58702812e-08	1.4770002e-06	8.96340776e-07	0	0	0	0	0	3
45	19	0	1.00492419	7.02237501e-07	5.80034203e-07	1.58702812e-08	1.4770002e-06	8.58025481e-07	0.0117678077	0	100	0	0	3
46	19	0	1.02725584	3.31204842e-07	5.91935816e-07	1.58702812e-08	1.4770002e-06	5.49557072e-07	0.0117678077	0	100	0	0	3
47	20	0	1.04958749	4.11194314e-07	6.04476364e-07	1.58702812e-08	1.4770002e-06	5.62097619e-07	0.0117678077	0	100	0	0	3
48	20	0	1.07191914	-1.25131911e-07	5.94653012e-07	-1.25131911e-07	1.4770002e-06	5.52911641e-07	0.0117678077	0	100	0	0	3
49	20	0	1.09425078	-9.07973224e-07	5.505692e-07	-9.07973224e-07	1.4770002e-06	5.24947374e-07	0.0117678077	0	100	0	0	3
50	21	0	1.11658243	-1.47477981e-06	4.59526229e-07	-1.47477981e-06	1.4770002e-06	5.05313268e-07	0.0117678077	0	100	0	0	3
51	21	0	1.13891408	-1.391014e-06	3.794247e-07	-1.47477981e-06	1.4770002e-06	4.86248641e-07	0.0117678077	0	100	0	0	3
52	22	0	1.16124573	-2.33943102e-06	2.58379319e-07	-2.33943102e-06	1.4770002e-06	4.65448569e-07	0.0117678077	0	100	0	0	3
53	22	0	1.18357738	-3.21911418e-06	9.72057299e-08	-3.21911418e-06	1.4770002e-06	5.07270634e-07	0.0117678077	0	100	0	0	3
54	23	0	1.20590903	-2.85449851e-06	-5.08708281e-08	-3.21911418e-06	1.4770002e-06	6.55347192e-07	0.0117678077	0	100	0	0	3
55	23	0	1.22824068	-3.07526734e-06	-2.48795504e-07	-3.21911418e-06	1.0847624e-06	8.53271868e-07	0.0117678077	0	100	0	0	3
56	23	0	1.25057232	-2.81152925e-06	-4.18199489e-07	-3.21911418e-06	9.64477486e-07	1.02267585e-06	0.0117678077	0	100	0	0	3
57	24	0	1.27290397	-2.2178776e-06	-5.55199189e-07	-3.21911418e-06	9.64477486e-07	1.15967555e-06	0.0117678077	0	100	0	0	3
58	24	0	1.29523562	-1.37701205e-06	-6.48998842e-07	-3.21911418e-06	9.64477486e-07	1.25347521e-06	0.0117678077	0	100	0	0	3
59	24	0	1.31756727	-3.85580117e-07	-6.94000309e-07	-3.21911418e-06	9.64477486e-07	1.29847667e-06	0.0117678077	0	100	0	0	3
60	25	0	1.33989892	-5.41344479e-07	-7.59470829e-07	-3.21911418e-06	9.5624529e-07	1.36394719e-06	0.0117678077	0	100	0	0	3
61	25	0	1.36223057	-5.17117819e-07	-8.1286448e-07	-3.21911418e-06	9.5624529e-07	1.41734084e-06	0.0117678077	0	100	0	0	3
62	26	0	1.38456222	1.24425121e-07	-8.30348473e-07	-3.21911418e-06	9.5624529e-07	1.43482484e-06	0.0117678077	0	100	0	0	3
63	26	0	1.40689386	9.98190175e-07	-8.12985573e-07	-3.21911418e-06	9.98190175e-07	1.43482484e-06	0.0117678077	0	100	0	0	3
64	27	0	1.42922551	1.36921102e-06	-7.72269913e-07	-3.21911418e-06	1.36921102e-06	1.43482484e-06	0.0117678077	0	100	0	0	3
65	27	0	1.45155716	2.0319752e-06	-6.84613177e-07	-3.21911418e-06	2.0319752e-06	1.43482484e-06	0.0117678077	0	100	0	0	3
66	28	0	1.47388881	1.73334559e-07	-7.01724057e-07	-3.21911418e-06	2.0319752e-06	1.43482484e-06	0.0117678077	0	100	0	0	3
67	28	0	1.49622046	-4.54807276e-07	-7.63074168e-07	-3.21911418e-06	2.0319752e-06	1.43482484e-06	0.0117678077	0	100	0	0	3
68	28	0	1.51855211	-4.09458295e-07	-8.11408768e-07	-3.21911418e-06	2.0319752e-06	1.43482484e-06	0.0117678077	0	100	0	0	3
69	29	0	1.54088376	-1.35003276e-06	-8.84506055e-07	-3.21911418e-06	2.0319752e-06	1.48898242e-06	0.0117678077	0	100	0	0	3
70	29	0	1.56321541	-9.72003771e-07	-9.44645102e-07	-3.21911418e-06	2.0319752e-06	1.53929811e-06	0.0117678077	0	100	0	0	3
71	30	0	1.58554705	-1.05724466e-06	-9.85171744e-07	-3.21911418e-06	2.0319752e-06	1.53574094e-06	0.0117678077	0	100	0	0	3
72	30	0	1.6078787	-2.20943543e-06	-1.04175706e-06	-3.21911418e-06	2.0319752e-06	1.50128329e-06	0.0117678077	0	100	0	0	3
73	30	0	1.63021035	-1.03133865e-06	-1.02247701e-06	-3.21911418e-06	2.0319752e-06	1.42118176e-06	0.0117678077	0	100	0	0	3
74	31	0	1.652542	3.93254414e-07	-9.44900119e-07	-3.21911418e-06	2.0319752e-06	1.30013638e-06	0.0117678077	0	100	0	0	3
75	31	0	1.67487365	1.83692212e-07	-8.35199109e-07	-3.21911418e-06	2.0319752e-06	1.13896279e-06	0.0117678077	0	100	0	0	3
76	32	0	1.6972053	1.49404674e-06	-6.30279068e-07	-3.07526734e-06	2.0319752e-06	9.90886229e-07	0.0117678077	0	100	0	0	3
77	32	0	1.71953695	2.56353828e-07	-4.95024619e-07	-3.07526734e-06	2.0319752e-06	7.92961553e-07	0.0117678077	0	100	0	0	3
78	32	0	1.74186859	3.19593711e-07	-3.47421964e-07	-2.81152925e-06	2.0319752e-06	6.94335093e-07	0.0117678077	0	100	0	0	3
