Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
36	18	0	0.805954967	101033.346	101033.346	101033.346	101033.346	4.07453626e-09	0	0	0	0	0	3
37	18	0	0.828342605	101033.346	101033.346	101033.346	101033.346	4.13274392e-09	0	0	0	0	0	3
38	19	0	0.850730243	101033.346	101033.346	101033.346	101033.346	4.13274392e-09	0	0	0	0	0	3
39	19	0	0.873117881	101033.346	101033.346	101033.346	101033.346	4.13274392e-09	0	0	0	0	0	3
40	19	0	0.895505519	101033.346	101033.346	101033.346	101033.346	3.89991328e-09	0	0	0	0	0	3
41	20	0	0.917893157	101033.346	101033.346	101033.346	101033.346	3.95812094e-09	0	0	0	0	0	3
42	20	0	0.940280795	101033.346	101033.346	101033.346	101033.346	3.28873284e-09	0	0	0	0	0	3
43	21	0	0.962668433	101033.346	101033.346	101033.346	101033.346	3.12866177e-09	0	0	0	0	0	3
44	21	0	0.985056071	101033.346	101033.346	101033.346	101033.346	2.75031198e-09	0	0	0	0	0	3
45	21	0	1.00744371	101033.346	101033.346	101033.346	101033.346	1.84809323e-09	0.00101033346	0	0	0	0	3
46	22	0	1.02983135	101033.346	101033.346	101033.346	101033.346	1.93540473e-09	0.00101033346	0	0	0	0	3
47	22	0	1.05221898	101033.346	101033.346	101033.346	101033.346	1.93540473e-09	0.00101033346	0	0	0	0	3
48	23	0	1.07460662	101033.346	101033.346	101033.346	101033.346	1.38243195e-09	0.00101033346	0	0	0	0	3
49	23	0	1.09699426	101033.346	101033.346	101033.346	101033.346	1.38243195e-09	0.00101033346	0	0	0	0	3
50	24	0	1.1193819	101033.346	101033.346	101033.346	101033.346	1.12049747e-09	0.00101033346	0	0	0	0	3
51	25	0	1.14176954	101033.346	101033.346	101033.346	101033.346	1.13504939e-09	0.00101033346	0	0	0	0	3
52	25	0	1.16415717	101033.346	101033.346	101033.346	101033.346	1.13504939e-09	0.00101033346	0	0	0	0	3
53	25	0	1.18654481	101033.346	101033.346	101033.346	101033.346	1.13504939e-09	0.00101033346	0	0	0	0	3
54	26	0	1.20893245	101033.346	101033.346	101033.346	101033.346	1.13504939e-09	0.00101033346	0	0	0	0	3
