Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
62	68	0	0.965257237	293.200285	293.200362	293.200285	293.200431	0.000145663986	0	0	0	0	0	3
63	70	0	0.980825902	293.20028	293.200358	293.20028	293.200423	0.000142949269	0	0	0	0	0	3
64	71	0	0.996394567	293.200273	293.200353	293.200273	293.200423	0.000150700027	0	0	0	0	0	3
65	72	0	1.01196323	293.200268	293.20035	293.200268	293.200423	0.000154991078	3.47423727e-05	0	22.4	0	0	3
66	73	0	1.0275319	293.20027	293.200347	293.200268	293.200423	0.000154991078	3.47423727e-05	0	22.4	0	0	3
67	74	0	1.04310056	293.200273	293.200345	293.200268	293.200423	0.000154991078	3.47423727e-05	0	22.4	0	0	3
68	75	0	1.05866923	293.200269	293.200342	293.200268	293.200423	0.000154991078	3.47423727e-05	0	22.4	0	0	3
69	76	0	1.07423789	293.200263	293.200339	293.200263	293.200423	0.000160683059	3.47423727e-05	0	21.6	0	0	3
70	77	0	1.08980656	293.200258	293.200334	293.200258	293.200423	0.000165312871	3.47423727e-05	0	21	0	0	3
71	78	0	1.10537522	293.200258	293.200329	293.200258	293.200423	0.000165491373	3.47423727e-05	0	20.9	0	0	3
72	79	0	1.12094389	293.20026	293.200325	293.200258	293.200423	0.000165491373	3.47423727e-05	0	20.9	0	0	3
73	80	0	1.13651255	293.200258	293.200321	293.200258	293.200423	0.000165491373	3.47423727e-05	0	20.9	0	0	3
74	81	0	1.15208122	293.200254	293.200316	293.200254	293.200423	0.000169332369	3.47423727e-05	0	20.5	0	0	3
75	82	0	1.16764988	293.200251	293.200311	293.200251	293.20041	0.000159128192	3.47423727e-05	0	21.8	0	0	3
76	83	0	1.18321855	293.200249	293.200306	293.200249	293.200396	0.000147010505	3.47423727e-05	0	23.6	0	0	3
77	84	0	1.19878721	293.200249	293.200302	293.200249	293.200396	0.000147282092	3.47423727e-05	0	23.5	0	0	3
78	86	0	1.21435588	293.200248	293.200298	293.200248	293.200396	0.00014805758	3.47423727e-05	0	23.4	0	0	3
79	86	0	1.22992454	293.200245	293.200293	293.200245	293.200396	0.000150523349	3.47423727e-05	0	23	0	0	3
80	87	0	1.24549321	293.200243	293.200289	293.200243	293.20039	0.000147148667	3.47423727e-05	0	23.6	0	0	3
81	88	0	1.26106187	293.200243	293.200284	293.200243	293.200367	0.000124530435	3.47423727e-05	0	27.8	0	0	3
82	89	0	1.27663054	293.200242	293.20028	293.200242	293.200352	0.000110542178	3.47423727e-05	0	31.4	0	0	3
83	90	0	1.2921992	293.200242	293.200277	293.200242	293.200352	0.000110542178	3.47423727e-05	0	31.4	0	0	3
84	91	0	1.30776787	293.20024	293.200274	293.20024	293.200352	0.000112204966	3.47423727e-05	0	30.9	0	0	3
85	93	0	1.32333653	293.200238	293.20027	293.200238	293.200344	0.000105828491	3.47423727e-05	0	32.8	0	0	3
86	94	0	1.3389052	293.200237	293.200267	293.200237	293.200323	8.62421794e-05	3.47423727e-05	0	40.2	0	0	3
87	95	0	1.35447386	293.200236	293.200265	293.200236	293.20031	7.42825426e-05	3.47423727e-05	0	46.7	0	0	3
88	96	0	1.37004253	293.200235	293.200262	293.200235	293.20031	7.54492905e-05	3.47423727e-05	0	46	0	0	3
89	97	0	1.38561119	293.200235	293.20026	293.200235	293.20031	7.54492905e-05	3.47423727e-05	0	46	0	0	3
90	98	0	1.40117986	293.200234	293.200258	293.200234	293.200306	7.18412105e-05	3.47423727e-05	0	48.3	0	0	3
91	99	0	1.41674853	293.200233	293.200256	293.200233	293.200294	6.18293043e-05	3.47423727e-05	0	56.1	0	0	3
92	100	0	1.43231719	293.20023	293.200254	293.20023	293.200286	5.59146932e-05	3.47423727e-05	0	62.1	0	0	3
93	101	0	1.44788586	293.20023	293.200252	293.20023	293.200286	5.6203588e-05	3.47423727e-05	0	61.8	0	0	3
94	102	0	1.46345452	293.200231	293.20025	293.20023	293.200285	5.54638694e-05	3.47423727e-05	0	62.6	0	0	3
95	103	0	1.47902319	293.200231	293.200249	293.20023	293.20028	5.07745607e-05	3.47423727e-05	0	68.4	0	0	3
96	104	0	1.49459185	293.200226	293.200247	293.200226	293.200273	4.69311377e-05	3.47423727e-05	0	74	0	0	3
97	105	0	1.51016052	293.200223	293.200245	293.200223	293.200273	5.07008915e-05	3.47423727e-05	0	68.5	0	0	3
98	106	0	1.52572918	293.200221	293.200244	293.200221	293.200273	5.21284149e-05	3.47423727e-05	0	66.6	0	0	3
99	106	0	1.54129785	293.200224	293.200243	293.200221	293.200273	5.21284149e-05	3.47423727e-05	0	66.6	0	0	3
100	107	0	1.55686651	293.200224	293.200241	293.200221	293.200269	4.80997521e-05	3.47423727e-05	0	72.2	0	0	3
101	109	0	1.57243518	293.200221	293.20024	293.200221	293.200263	4.17372762e-05	3.47423727e-05	0	83.2	0	0	3
102	110	0	1.58800384	293.200217	293.200238	293.200217	293.20026	4.25406598e-05	3.47423727e-05	0	81.6	0	0	3
103	111	0	1.60357251	293.200217	293.200237	293.200217	293.20026	4.26569254e-05	3.47423727e-05	0	81.4	0	0	3
104	112	0	1.61914117	293.200219	293.200236	293.200217	293.20026	4.26569254e-05	3.47423727e-05	0	81.4	0	0	3
105	113	0	1.63470984	293.200221	293.200235	293.200217	293.200258	4.14651906e-05	3.47423727e-05	0	83.7	0	0	3
106	114	0	1.6502785	293.200218	293.200233	293.200217	293.200254	3.71296036e-05	3.47423727e-05	0	93.5	0	0	3
107	115	0	1.66584717	293.200213	293.200232	293.200213	293.200251	3.80433988e-05	3.47423727e-05	0	91.3	0	0	3
108	116	0	1.68141583	293.200212	293.200231	293.200212	293.200249	3.72492721e-05	3.47423727e-05	0	93.2	0	0	3
109	116	0	1.6969845	293.200214	293.20023	293.200212	293.200249	3.6977685e-05	3.47423727e-05	0	93.9	0	0	3
110	117	0	1.71255316	293.200215	293.200229	293.200212	293.200248	3.62021969e-05	3.47423727e-05	0	95.9	0	0	3
111	118	0	1.72812183	293.200214	293.200228	293.200212	293.200245	3.37364281e-05	3.47423727e-05	0	100	0	0	3
