Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
71	78	0	1.10537522	0	0	0	0	0	5e-06	0	100	0	0	3
72	79	0	1.12094389	0	0	0	0	0	5e-06	0	100	0	0	3
73	80	0	1.13651255	0	0	0	0	0	5e-06	0	100	0	0	3
74	81	0	1.15208122	0	0	0	0	0	5e-06	0	100	0	0	3
75	82	0	1.16764988	0	0	0	0	0	5e-06	0	100	0	0	3
76	83	0	1.18321855	0	0	0	0	0	5e-06	0	100	0	0	3
77	84	0	1.19878721	0	0	0	0	0	5e-06	0	100	0	0	3
78	86	0	1.21435588	0	0	0	0	0	5e-06	0	100	0	0	3
79	86	0	1.22992454	0	0	0	0	0	5e-06	0	100	0	0	3
80	87	0	1.24549321	0	0	0	0	0	5e-06	0	100	0	0	3
81	88	0	1.26106187	0	0	0	0	0	5e-06	0	100	0	0	3
82	89	0	1.27663054	0	0	0	0	0	5e-06	0	100	0	0	3
83	90	0	1.2921992	0	0	0	0	0	5e-06	0	100	0	0	3
84	91	0	1.30776787	0	0	0	0	0	5e-06	0	100	0	0	3
85	93	0	1.32333653	0	0	0	0	0	5e-06	0	100	0	0	3
86	94	0	1.3389052	0	0	0	0	0	5e-06	0	100	0	0	3
87	95	0	1.35447386	0	0	0	0	0	5e-06	0	100	0	0	3
88	96	0	1.37004253	0	0	0	0	0	5e-06	0	100	0	0	3
89	97	0	1.38561119	0	0	0	0	0	5e-06	0	100	0	0	3
90	98	0	1.40117986	0	0	0	0	0	5e-06	0	100	0	0	3
91	99	0	1.41674853	0	0	0	0	0	5e-06	0	100	0	0	3
92	100	0	1.43231719	0	0	0	0	0	5e-06	0	100	0	0	3
93	101	0	1.44788586	0	0	0	0	0	5e-06	0	100	0	0	3
94	102	0	1.46345452	0	0	0	0	0	5e-06	0	100	0	0	3
95	103	0	1.47902319	0	0	0	0	0	5e-06	0	100	0	0	3
96	104	0	1.49459185	0	0	0	0	0	5e-06	0	100	0	0	3
97	105	0	1.51016052	0	0	0	0	0	5e-06	0	100	0	0	3
98	106	0	1.52572918	0	0	0	0	0	5e-06	0	100	0	0	3
99	106	0	1.54129785	0	0	0	0	0	5e-06	0	100	0	0	3
100	107	0	1.55686651	0	0	0	0	0	5e-06	0	100	0	0	3
101	109	0	1.57243518	0	0	0	0	0	5e-06	0	100	0	0	3
102	110	0	1.58800384	0	0	0	0	0	5e-06	0	100	0	0	3
103	111	0	1.60357251	0	0	0	0	0	5e-06	0	100	0	0	3
104	112	0	1.61914117	0	0	0	0	0	5e-06	0	100	0	0	3
105	113	0	1.63470984	0	0	0	0	0	5e-06	0	100	0	0	3
106	114	0	1.6502785	0	0	0	0	0	5e-06	0	100	0	0	3
107	115	0	1.66584717	0	0	0	0	0	5e-06	0	100	0	0	3
108	116	0	1.68141583	0	0	0	0	0	5e-06	0	100	0	0	3
109	116	0	1.6969845	0	0	0	0	0	5e-06	0	100	0	0	3
110	117	0	1.71255316	0	0	0	0	0	5e-06	0	100	0	0	3
111	118	0	1.72812183	0	0	0	0	0	5e-06	0	100	0	0	3
