Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
93	101	0	1.44788586	101324.997	101324.996	101324.995	101324.997	0.00230586322	0.0197182813	0	100	0	0	3
94	102	0	1.46345452	101324.997	101324.996	101324.995	101324.997	0.00230586322	0.0197182813	0	100	0	0	3
95	103	0	1.47902319	101324.996	101324.996	101324.995	101324.997	0.00230586322	0.0197182813	0	100	0	0	3
96	104	0	1.49459185	101324.996	101324.996	101324.995	101324.997	0.00230586322	0.0197182813	0	100	0	0	3
97	105	0	1.51016052	101324.996	101324.996	101324.995	101324.997	0.00199775072	0.0197182813	0	100	0	0	3
98	106	0	1.52572918	101324.997	101324.996	101324.995	101324.997	0.00199775072	0.0197182813	0	100	0	0	3
99	106	0	1.54129785	101324.997	101324.996	101324.995	101324.997	0.00226239255	0.0197182813	0	100	0	0	3
100	107	0	1.55686651	101324.997	101324.996	101324.995	101324.997	0.00115570612	0.0197182813	0	100	0	0	3
101	109	0	1.57243518	101324.996	101324.996	101324.995	101324.997	0.000661566184	0.0197182813	0	100	0	0	3
102	110	0	1.58800384	101324.996	101324.996	101324.995	101324.997	0.000699881901	0.0197182813	0	100	0	0	3
103	111	0	1.60357251	101324.997	101324.996	101324.995	101324.997	0.000743624914	0.0197182813	0	100	0	0	3
104	112	0	1.61914117	101324.997	101324.996	101324.995	101324.997	0.000769891005	0.0197182813	0	100	0	0	3
105	113	0	1.63470984	101324.997	101324.996	101324.995	101324.997	0.000779326103	0.0197182813	0	100	0	0	3
106	114	0	1.6502785	101324.996	101324.996	101324.995	101324.997	0.000787450204	0.0197182813	0	100	0	0	3
107	115	0	1.66584717	101324.996	101324.996	101324.996	101324.997	0.000813261606	0.0197182813	0	100	0	0	3
108	116	0	1.68141583	101324.997	101324.996	101324.996	101324.997	0.000841771631	0.0197182813	0	100	0	0	3
109	116	0	1.6969845	101324.997	101324.996	101324.996	101324.997	0.000878577543	0.0197182813	0	100	0	0	3
110	117	0	1.71255316	101324.997	101324.996	101324.996	101324.997	0.00090272649	0.0197182813	0	100	0	0	3
111	118	0	1.72812183	101324.997	101324.996	101324.996	101324.997	0.000919828759	0.0197182813	0	100	0	0	3
